nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;tipo_pagamento;campo1;st_estado_sac;Valor_produto;Pacote_de_mensagem;MRR
98115;Sea;05/03/2019;02/04/2019;0;Boleto;;RJ;1000;;1000
98116;Sea;03/06/2023;02/01/2019;4;Cartão de crédito;;PR;1000;;1000
98117;Sea;11/18/2019;02/08/2019;10;Cartão de crédito;;SP;1000;;1000
98118;Sea;02/08/2019;02/08/2019;20;Boleto;;AM;1000;;1000
98119;Sea;01/14/2021;02/08/2019;0;Boleto;;RS;1000;;1000
98120;Sea;03/20/2019;02/07/2019;0;Cartão de crédito;;PR;1000;;1000
97075;Sea;04/18/2019;02/07/2019;0;Boleto;;SP;1000;;1000
98130;Sea;02/28/2019;02/01/2019;0;Boleto;;DF;1000;;1000
98131;Sea;04/10/2019;02/05/2019;0;Cartão de crédito;;PE;1000;;1000
98132;Sea;05/08/2020;02/05/2019;6;Cartão de crédito;;SP;1000;;1000
98133;Sea;08/20/2019;02/05/2019;0;Boleto;;MT;1000;;1000
98111;Sea;01/28/2022;02/05/2019;5;Boleto;;MG;1000;;1000
98137;Sea;09/02/2019;02/02/2019;0;Cartão de crédito;;MG;1000;;1000
98138;Sea;03/01/2021;02/01/2019;20;Boleto;;RS;1000;;1000
98139;Sea;06/03/2020;02/01/2019;0;Boleto;;SP;1000;;1000
98140;Sea;06/19/2019;02/01/2019;1;Cartão de crédito;;CE;1000;;1000
98141;Sea;05/06/2019;02/01/2019;0;Cartão de crédito;;DF;1000;;1000
98186;Sea;;01/11/2019;11;Cartão de crédito;;SP;1000;;1000
98187;Sea;04/27/2020;01/11/2019;12;Cartão de crédito;;SC;1000;;1000
98188;Sea;04/28/2023;01/10/2019;15;Boleto;;RJ;1000;;1000
98189;Sea;07/05/2022;01/10/2019;10;Cartão de crédito;;SP;1000;;1000
98190;Sea;01/11/2019;01/10/2019;0;Boleto;;AM;1000;;1000
98190;Sea;;01/10/2019;30;Boleto;;SP;1000;;1000
98191;Sea;03/06/2019;01/10/2019;0;Boleto;;SP;1000;;1000
98192;Sea;01/23/2019;01/09/2019;0;Cartão de crédito;;SP;1000;;1000
98193;Sea;03/05/2021;01/09/2019;15;Boleto;;SP;1000;;1000
98194;Sea;03/05/2021;01/08/2019;15;Boleto;;RJ;1000;;1000
98195;Sea;11/08/2019;01/08/2019;8;Cartão de crédito;;SP;1000;;1000
98196;Sea;11/29/2019;01/07/2019;0;Cartão de crédito;;SC;1000;;1000
98197;Sea;02/28/2019;01/04/2019;0;Boleto;;RS;1000;;1000
